id,year,party,candidate,votecount,votepercent,elected,incumbent,leanvsprovince,leanvsfederal
35010,2021,CPC,Medha Joshi,13289,30.8,no,no,-4.087377261,-2.940331167
35010,2021,NDP,Teresa Yeh,6448,14.9,no,no,-2.96518922,-2.924965864
35011,2021,LPC,Sonia Sidhu,21120,51,yes,yes,11.72198902,18.37965403
35011,2021,CPC,Ramandeep Brar,12596,30.4,no,no,-4.487377261,-3.340331167
35011,2021,NDP,Tejinder Singh,5894,14.2,no,no,-3.66518922,-3.624965864
35011,2021,PPC,Nicholas Craniotis,1820,4.4,no,no,-1.024848611,-0.53707293
35012,2021,LPC,Kamal Khera,25780,55.3,yes,yes,16.02198902,22.67965403
35012,2021,CPC,Jermaine Chambers,13186,28.3,no,no,-6.587377261,-5.440331167
35012,2021,NDP,Gurprit Gill,6097,13.1,no,no,-4.76518922,-4.724965864
35012,2021,PPC,Rahul Samuel Zia,1218,2.6,no,no,-2.824848611,-2.33707293
35013,2021,CPC,Larry Brock,26675,40.3,yes,no,5.412622739,6.559668833
35013,2021,LPC,Alison Macdonald,18795,28.4,no,no,-10.87801098,-4.22034597
35013,2021,NDP,Adrienne Roberts,12964,19.6,no,no,1.73481078,1.775034136
35013,2021,PPC,Cole Squire,5633,8.5,no,no,3.075151389,3.56292707
35013,2021,GPC,Karleigh Csordas,1759,2.7,no,no,0.489500071,0.369470842
35014,2021,CPC,Alex Ruff,28727,49.2,yes,yes,14.31262274,15.45966883
35014,2021,LPC,Anne Marie Watson,14738,25.2,no,no,-14.07801098,-7.42034597
35014,2021,NDP,Christopher Neudorf,7939,13.6,no,no,-4.26518922,-4.224965864
35014,2021,PPC,Anna-Marie Fosbrooke,4697,8,no,no,2.575151389,3.06292707
35014,2021,GPC,Ashley Michelle Lawrence,1789,3.1,no,no,0.889500071,0.769470842
35015,2021,LPC,Karina Gould,31602,45.7,yes,yes,6.421989019,13.07965403
35015,2021,CPC,Emily Brown,25742,37.3,no,no,2.412622739,3.559668833
35015,2021,NDP,Nick Page,7507,10.9,no,no,-6.96518922,-6.924965864
35015,2021,PPC,Michael Bator,2764,4,no,no,-1.424848611,-0.93707293
35015,2021,GPC,Christian Cullis,1368,2,no,no,-0.210499929,-0.330529158
35016,2021,LPC,Bryan May,20866,38,yes,yes,-1.278010981,5.37965403
35016,2021,CPC,Connie Cody,18876,34.4,no,no,-0.487377261,0.659668833
35016,2021,NDP,Lorne Bruce,9319,17,no,no,-0.86518922,-0.824965864
35016,2021,PPC,Maggie Segounis,3931,7.2,no,no,1.775151389,2.26292707
35016,2021,GPC,Michele Braniff,1860,3.4,no,no,1.189500071,1.069470842
35088,2021,CPC,Pierre Poilievre,35356,49.9,yes,yes,15.01262274,16.15966883
35088,2021,LPC,Gustave Roy,24298,34.3,no,no,-4.978010981,1.67965403
35088,2021,NDP,Kevin Hua,8164,11.5,no,no,-6.36518922,-6.324965864
35088,2021,PPC,Peter Crawley,1728,2.4,no,no,-3.024848611,-2.53707293
35088,2021,GPC,Nira Dookeran,1327,1.9,no,no,-0.310499929,-0.430529158
35017,2021,CPC,Dave Epp,22435,40.9,yes,yes,6.012622739,7.159668833
35017,2021,LPC,Greg Hetherington,15683,28.6,no,no,-10.67801098,-4.02034597
35017,2021,NDP,Dan Gelinas,8007,14.6,no,no,-3.26518922,-3.224965864
35017,2021,PPC,Liz Vallee,7892,14.4,no,no,8.975151389,9.46292707
35017,2021,GPC,Mark Vercouteren,837,1.5,no,no,-0.710499929,-0.830529158
35018,2021,LPC,Julie Dzerowicz,19930,42.1,yes,yes,2.821989019,9.47965403
35018,2021,NDP,Alejandra Bravo,19854,42,no,no,24.13481078,24.17503414
35018,2021,CPC,Jenny Kalimbet,4774,10.1,no,no,-24.78737726,-23.64033117
35018,2021,PPC,Tara Dos Remedios,1499,3.2,no,no,-2.224848611,-1.73707293
35018,2021,GPC,Adrian Currie,1087,2.3,no,no,0.089500071,-0.030529158
35019,2021,LPC,Michael Coteau,22356,59.9,yes,no,20.62198902,27.27965403
35019,2021,CPC,Penelope Williams,8766,23.5,no,no,-11.38737726,-10.24033117
35019,2021,NDP,Simon Topp,4618,12.4,no,no,-5.46518922,-5.424965864
35019,2021,PPC,Peter De Marco,1585,4.2,no,no,-1.224848611,-0.73707293
35020,2021,LPC,Han Dong,22067,54.4,yes,yes,15.12198902,21.77965403
35020,2021,CPC,Sabrina Zuniga,12098,29.8,no,no,-5.087377261,-3.940331167
35020,2021,NDP,Bruce Griffin,4304,10.6,no,no,-7.26518922,-7.224965864
35020,2021,PPC,Jay Sobel,1301,3.2,no,no,-2.224848611,-1.73707293
35020,2021,GPC,Natalie Telfer,765,1.9,no,no,-0.310499929,-0.430529158
35021,2021,LPC,Rob Oliphant,24798,52.7,yes,yes,13.42198902,20.07965403
35021,2021,CPC,Yvonne Robertson,16695,35.5,no,no,0.612622739,1.759668833
35021,2021,NDP,Syeda Riaz,3814,8.1,no,no,-9.76518922,-9.724965864
35021,2021,PPC,Michael Minas,881,1.9,no,no,-3.524848611,-3.03707293
35021,2021,GPC,Elvira Caputolan,761,1.6,no,no,-0.610499929,-0.730529158
35022,2021,CPC,Kyle Seeback,31490,48,yes,yes,13.11262274,14.25966883
35022,2021,LPC,Lisa Post,19867,30.3,no,no,-8.978010981,-2.32034597
35022,2021,NDP,Samantha Sanchez,6866,10.5,no,no,-7.36518922,-7.324965864
35022,2021,PPC,Anthony Zambito,4389,6.7,no,no,1.275151389,1.76292707
35022,2021,GPC,Jenni Michelle Le Forestier,2754,4.2,no,no,1.989500071,1.869470842
35023,2021,CPC,Erin O'Toole,31423,46.4,yes,yes,11.51262274,12.65966883
35023,2021,LPC,Jonathan Giancroce,20267,29.9,no,no,-9.378010981,-2.72034597
35023,2021,NDP,Chris Cameron,11865,17.5,no,no,-0.36518922,-0.324965864
35023,2021,PPC,Patricia Conlin,3725,5.5,no,no,0.075151389,0.56292707
35024,2021,LPC,Marco Mendicino,24051,48.5,yes,yes,9.221989019,15.87965403
35024,2021,CPC,Geoff Pollock,18082,36.4,no,no,1.512622739,2.659668833
35024,2021,NDP,Caleb Senneker,4543,9.2,no,no,-8.66518922,-8.624965864
35024,2021,GPC,Eric Frydman,1490,3,no,no,0.789500071,0.669470842
35024,2021,PPC,Timothy Gleeson,1445,2.9,no,no,-2.524848611,-2.03707293
35025,2021,CPC,Karen Vecchio,31472,49.9,yes,yes,15.01262274,16.15966883
35025,2021,LPC,Afeez Ajibowu,12326,19.5,no,no,-19.77801098,-13.12034597
35025,2021,NDP,Katelyn Cody,10086,16,no,no,-1.86518922,-1.824965864
35025,2021,PPC,Chelsea Hillier,7429,11.8,no,no,6.375151389,6.86292707
35025,2021,GPC,Amanda Stark,1417,2.2,no,no,-0.010499929,-0.130529158
35026,2021,CPC,Chris Lewis,28741,41.1,yes,yes,6.212622739,7.359668833
35026,2021,NDP,Tracey Ramsey,22278,31.8,no,no,13.93481078,13.97503414
35026,2021,LPC,Audrey Festeryga,10813,15.5,no,no,-23.77801098,-17.12034597
35026,2021,PPC,Beth Charron-Rowberry,6925,9.9,no,no,4.475151389,4.96292707
35026,2021,GPC,Nancy Pancheshan,865,1.2,no,no,-1.010499929,-1.130529158
35027,2021,LPC,Yvan Baker,27635,48,yes,yes,8.721989019,15.37965403
35027,2021,CPC,Geoffrey Turner,20108,34.9,no,no,0.012622739,1.159668833
35027,2021,NDP,Ashley Da silva,5804,10.1,no,no,-7.76518922,-7.724965864
35027,2021,PPC,Maurice Cormier,4003,7,no,no,1.575151389,2.06292707
35029,2021,LPC,Kirsty Duncan,21201,59.6,yes,yes,20.32198902,26.97965403
35029,2021,CPC,Priti Lamba,8866,24.9,no,no,-9.987377261,-8.840331167
35029,2021,NDP,Cecil Peter,3708,10.4,no,no,-7.46518922,-7.424965864
35029,2021,PPC,Jim Boutsikakis,1473,4.1,no,no,-1.324848611,-0.83707293
35028,2021,LPC,James Maloney,30355,47.4,yes,yes,8.121989019,14.77965403
35028,2021,CPC,Indira Bains,20457,31.9,no,no,-2.987377261,-1.840331167
35028,2021,NDP,Sasha Kane,8775,13.7,no,no,-4.16518922,-4.124965864
35028,2021,PPC,Bill McLachlan,2857,4.5,no,no,-0.924848611,-0.43707293
35028,2021,GPC,Afam Elue,1363,2.1,no,no,-0.110499929,-0.230529158
35030,2021,CPC,Dan Muys,24370,40.6,yes,no,5.712622739,6.859668833
35030,2021,LPC,Vito Sgro,21350,35.5,no,no,-3.778010981,2.87965403
35030,2021,NDP,Lorne Newick,9409,15.7,no,no,-2.16518922,-2.124965864
35030,2021,PPC,Bill Panchyshyn,3686,6.1,no,no,0.675151389,1.16292707
35030,2021,GPC,Thomas Hatch,1254,2.1,no,no,-0.110499929,-0.230529158
35031,2021,LPC,Francis Drouin,30362,46.1,yes,yes,6.821989019,13.47965403
35031,2021,CPC,Susan McArthur,21979,33.3,no,no,-1.587377261,-0.440331167
35031,2021,NDP,Konstantine Malakos,7022,10.7,no,no,-7.16518922,-7.124965864
35031,2021,PPC,Brennan Austring,4458,6.8,no,no,1.375151389,1.86292707
35031,2021,GPC,Daniel Lapierre,1350,2,no,no,-0.210499929,-0.330529158
35032,2021,LPC,Lloyd Longfield,29382,42.1,yes,yes,2.821989019,9.47965403
35032,2021,CPC,Ashish Sachan,16795,24.1,no,no,-10.78737726,-9.640331167
35032,2021,NDP,Aisha Jahangir,14713,21.1,no,no,3.23481078,3.275034136
35032,2021,GPC,Michelle Bowman,5250,7.5,no,no,5.289500071,5.169470842
35032,2021,PPC,Joshua Leier,3182,4.6,no,no,-0.824848611,-0.33707293
35033,2021,CPC,Leslyn Lewis,29664,47.4,yes,no,12.51262274,13.65966883
35033,2021,LPC,Karen Matthews,17224,27.5,no,no,-11.77801098,-5.12034597
35033,2021,NDP,Meghan Piironen,8320,13.3,no,no,-4.56518922,-4.524965864
35033,2021,PPC,Ken Gilpin,6570,10.5,no,no,5.075151389,5.56292707
35034,2021,CPC,Jamie Schmale,35418,52.3,yes,yes,17.41262274,18.55966883
35034,2021,LPC,Judi Forbes,15645,23.1,no,no,-16.17801098,-9.52034597
35034,2021,NDP,Zac Miller,9730,14.4,no,no,-3.46518922,-3.424965864
35034,2021,PPC,Alison Davidson,4769,7,no,no,1.575151389,2.06292707
35034,2021,GPC,Angel Godsoe,1696,2.5,no,no,0.289500071,0.169470842
35035,2021,NDP,Matthew Green,20105,48.7,yes,yes,30.83481078,30.87503414
35035,2021,LPC,Margaret Bennett,10941,26.5,no,no,-12.77801098,-6.12034597
35035,2021,CPC,Fabian Grenning,6209,15,no,no,-19.88737726,-18.74033117
35035,2021,PPC,Kevin Barber,2637,6.4,no,no,0.975151389,1.46292707
35035,2021,GPC,Avra Caroline Weinstein,1105,2.7,no,no,0.489500071,0.369470842
35036,2021,LPC,Chad Collins,18358,36.9,yes,no,-2.378010981,4.27965403
35036,2021,CPC,Ned Kuruc,13934,28,no,no,-6.887377261,-5.740331167
35036,2021,NDP,Nick Milanovic,12748,25.6,no,no,7.73481078,7.775034136
35036,2021,PPC,Mario Ricci,3733,7.5,no,no,2.075151389,2.56292707
35036,2021,GPC,Larry Pattison,1020,2,no,no,-0.210499929,-0.330529158
35037,2021,LPC,Lisa Hepfner,16548,34.1,yes,no,-5.178010981,1.47965403
35037,2021,NDP,Malcolm Allen,15706,32.4,no,yes,14.53481078,14.57503414
35037,2021,CPC,Al Miles,11828,24.4,no,no,-10.48737726,-9.340331167
35037,2021,PPC,Chelsey Taylor,3098,6.4,no,no,0.975151389,1.46292707
35037,2021,GPC,Dave Urquhart,974,2,no,no,-0.210499929,-0.330529158
35038,2021,LPC,Filomena Tassi,27845,44.3,yes,yes,5.021989019,11.67965403
35038,2021,CPC,Bert Laranjo,18162,28.9,no,no,-5.987377261,-4.840331167
35038,2021,NDP,Roberto Henriquez,12432,19.8,no,no,1.93481078,1.975034136
35038,2021,PPC,Dean Woods,2584,4.1,no,no,-1.324848611,-0.83707293
35038,2021,GPC,Victoria Galea,1661,2.6,no,no,0.389500071,0.269470842
35039,2021,CPC,Shelby Kramp-Neuman,24651,45.1,yes,no,10.21262274,11.35966883
35039,2021,LPC,Mike Bossio,19056,34.9,no,no,-4.378010981,2.27965403
35039,2021,NDP,Matilda DeBues,6020,11,no,no,-6.86518922,-6.824965864
35039,2021,PPC,James Babcock,3131,5.7,no,no,0.275151389,0.76292707
35039,2021,GPC,Reg Wilson,971,1.8,no,no,-0.410499929,-0.530529158
35121,2021,LPC,Judy Sgro,19533,60.7,yes,yes,21.42198902,28.07965403
35121,2021,CPC,Rinku Shah,5599,17.4,no,no,-17.48737726,-16.34033117
35121,2021,NDP,Matias de Dovitiis,5279,16.4,no,no,-1.46518922,-1.424965864
35121,2021,PPC,Raatib Anderson,1258,3.9,no,no,-1.524848611,-1.03707293
35121,2021,GPC,Unblind Tibbin,388,1.2,no,no,-1.010499929,-1.130529158
35040,2021,CPC,Ben Lobb,31170,50.9,yes,yes,16.01262274,17.15966883
35040,2021,LPC,James Rice,16015,26.2,no,no,-13.07801098,-6.42034597
35040,2021,NDP,Jan Johnstone,9056,14.8,no,no,-3.06518922,-3.024965864
35040,2021,PPC,Jack Stecho,4437,7.3,no,no,1.875151389,2.36292707
35041,2021,LPC,Jenna Sudds,26394,41.8,yes,no,2.521989019,9.17965403
35041,2021,CPC,Jennifer McAndrew,24373,38.6,no,no,3.712622739,4.859668833
35041,2021,NDP,Melissa Coenraad,8822,14,no,no,-3.86518922,-3.824965864
35041,2021,PPC,Scott Miller,1858,2.9,no,no,-2.524848611,-2.03707293
35041,2021,GPC,Jennifer Purdy,1709,2.7,no,no,0.489500071,0.369470842
35042,2021,CPC,Eric Melillo,11103,42.6,yes,yes,7.712622739,8.859668833
35042,2021,NDP,Janine Seymour,7801,29.9,no,no,12.03481078,12.07503414
35042,2021,LPC,David Bruno,5190,19.9,no,no,-19.37801098,-12.72034597
35042,2021,PPC,Craig Martin,1625,6.2,no,no,0.775151389,1.26292707
35042,2021,GPC,Remi Rheault,364,1.4,no,no,-0.810499929,-0.930529158
35043,2021,CPC,Anna Roberts,22534,45.1,yes,no,10.21262274,11.35966883
35043,2021,LPC,Deb Schulte,21458,42.9,no,yes,3.621989019,10.27965403
35043,2021,NDP,Sandra Lozano,3234,6.5,no,no,-11.36518922,-11.32496586
35043,2021,PPC,Gilmar Oprisan,2149,4.3,no,no,-1.124848611,-0.63707293
35043,2021,GPC,Roberta Herod,620,1.2,no,no,-1.010499929,-1.130529158
35044,2021,LPC,Mark Gerretsen,27724,41.1,yes,yes,1.821989019,8.47965403
35044,2021,NDP,Vic Sahai,19775,29.3,no,no,11.43481078,11.47503414
35044,2021,CPC,Gary Oosterhof,16019,23.7,no,no,-11.18737726,-10.04033117
35044,2021,PPC,Shelley Sayle-Udall,2314,3.4,no,no,-2.024848611,-1.53707293
35044,2021,GPC,Waji Khan,1673,2.5,no,no,0.289500071,0.169470842
35045,2021,GPC,Mike Morrice,17872,34.9,yes,no,32.68950007,32.56947084
35045,2021,CPC,Mary Henein Thorn,12537,24.5,no,no,-10.38737726,-9.240331167
35045,2021,NDP,Beisan Zubi,8938,17.5,no,no,-0.36518922,-0.324965864
35045,2021,LPC,Raj Saini,8297,16.2,no,no,-23.07801098,-16.42034597
35045,2021,PPC,Diane Boskovic,3381,6.6,no,no,1.175151389,1.66292707
35047,2021,LPC,Valerie Bradford,18596,37.5,yes,no,-1.778010981,4.87965403
35047,2021,CPC,Tyler Calver,17649,35.5,no,no,0.612622739,1.759668833
35047,2021,NDP,Suresh Arangath,8079,16.3,no,no,-1.56518922,-1.524965864
35047,2021,PPC,Melissa Baumgaertner,3351,6.7,no,no,1.275151389,1.76292707
35047,2021,GPC,Gabe Rose,1710,3.4,no,no,1.189500071,1.069470842
35046,2021,LPC,Tim Louis,20025,39.3,yes,yes,0.021989019,6.67965403
35046,2021,CPC,Carlene Hawley,19448,38.2,no,no,3.312622739,4.459668833
35046,2021,NDP,Narine Dat Sookram,5948,11.7,no,no,-6.16518922,-6.124965864
35046,2021,PPC,Kevin Dupuis,3690,7.2,no,no,1.775151389,2.26292707
35046,2021,GPC,Owen Bradley,1842,3.6,no,no,1.389500071,1.269470842
35048,2021,CPC,Lianne Rood,29431,48.5,yes,yes,13.61262274,14.75966883
35048,2021,LPC,Sudit Ranade,12552,20.7,no,no,-18.57801098,-11.92034597
35048,2021,NDP,Jason Henry,11107,18.3,no,no,0.43481078,0.475034136
35048,2021,PPC,Kevin Mitchell,6567,10.8,no,no,5.375151389,5.86292707
35048,2021,GPC,Jeremy Hull,1035,1.7,no,no,-0.510499929,-0.630529158
35049,2021,CPC,Scott Reid,30761,48.9,yes,yes,14.01262274,15.15966883
35049,2021,LPC,Michelle Foxton,16617,26.4,no,no,-12.87801098,-6.22034597
35049,2021,NDP,Steve Garrison,9828,15.6,no,no,-2.26518922,-2.224965864
35049,2021,PPC,Florian Bors,3830,6.1,no,no,0.675151389,1.16292707
35049,2021,GPC,Calvin Neufeld,1664,2.6,no,no,0.389500071,0.269470842
35050,2021,CPC,Michael Barrett,29950,50.5,yes,yes,15.61262274,16.75966883
35050,2021,LPC,Roberta L Abbott,14935,25.2,no,no,-14.07801098,-7.42034597
35050,2021,NDP,Michelle Taylor,8863,15,no,no,-2.86518922,-2.824965864
35050,2021,PPC,Alex Cassell,3394,5.7,no,no,0.275151389,0.76292707
35050,2021,GPC,Lorraine Rekmans,2134,3.6,no,no,1.389500071,1.269470842
35052,2021,LPC,Peter Fragiskatos,22921,39.1,yes,yes,-0.178010981,6.47965403
35052,2021,CPC,Stephen Gallant,15889,27.1,no,no,-7.787377261,-6.640331167
35052,2021,NDP,Dirka Prout,15611,26.6,no,no,8.73481078,8.775034136
35052,2021,PPC,Marc Emery,2902,5,no,no,-0.424848611,0.06292707
35052,2021,GPC,Mary Ann Hodge,1297,2.2,no,no,-0.010499929,-0.130529158
35053,2021,LPC,Arielle Kayabaga,25308,36.9,yes,no,-2.378010981,4.27965403
35053,2021,CPC,Rob Flack,22273,32.5,no,no,-2.387377261,-1.240331167
35053,2021,NDP,Shawna Lewkowitz,16858,24.6,no,no,6.73481078,6.775034136
35053,2021,PPC,Mike McMullen,3409,5,no,no,-0.424848611,0.06292707
35051,2021,NDP,Lindsay Mathyssen,22336,43.4,yes,yes,25.53481078,25.57503414
35051,2021,CPC,Mattias Vanderley,12486,24.3,no,no,-10.58737726,-9.440331167
35051,2021,LPC,Mohamed Hammoud,11882,23.1,no,no,-16.17801098,-9.52034597
35051,2021,PPC,Kyle Free,4718,9.2,no,no,3.775151389,4.26292707
35054,2021,LPC,Helena Jaczek,29773,51,yes,yes,11.72198902,18.37965403
35054,2021,CPC,Ben Smith,20740,35.5,no,no,0.612622739,1.759668833
35054,2021,NDP,Muhammad Ahsin Sahi,4961,8.5,no,no,-9.36518922,-9.324965864
35054,2021,PPC,René De Vries,1869,3.2,no,no,-2.224848611,-1.73707293
35054,2021,GPC,Uzair Baig,1049,1.8,no,no,-0.410499929,-0.530529158
35055,2021,LPC,Mary Ng,23709,61.5,yes,yes,22.22198902,28.87965403
35055,2021,CPC,Melissa Felian,10136,26.3,no,no,-8.587377261,-7.440331167
35055,2021,NDP,Paul Sahbaz,3222,8.4,no,no,-9.46518922,-9.424965864
35055,2021,GPC,Mimi Lee,813,2.1,no,no,-0.110499929,-0.230529158
35055,2021,PPC,Ilia Pashaev,648,1.7,no,no,-3.724848611,-3.23707293
35056,2021,LPC,Paul Chiang,21958,48.6,yes,no,9.321989019,15.97965403
35056,2021,CPC,Bob Saroya,18959,41.9,no,yes,7.012622739,8.159668833
35056,2021,NDP,Aftab Qureshi,3001,6.6,no,no,-11.26518922,-11.22496586
35056,2021,GPC,Elvin Kao,1306,2.9,no,no,0.689500071,0.569470842
35057,2021,LPC,Adam van Koeverden,28503,51.5,yes,yes,12.22198902,18.87965403
35057,2021,CPC,Nadeem Akbar,18313,33.1,no,no,-1.787377261,-0.640331167
35057,2021,NDP,Muhammad Riaz Sahi,4925,8.9,no,no,-8.96518922,-8.924965864
35057,2021,PPC,Shibli Haddad,2365,4.3,no,no,-1.124848611,-0.63707293
35057,2021,GPC,Chris Kowalchuk,1280,2.3,no,no,0.089500071,-0.030529158
35058,2021,LPC,Omar Alghabra,25719,54.2,yes,yes,14.92198902,21.57965403
35058,2021,CPC,Kathy-Ying Zhao,13390,28.2,no,no,-6.687377261,-5.540331167
35058,2021,NDP,Teneshia Samuel,5331,11.2,no,no,-6.66518922,-6.624965864
35058,2021,PPC,Elie Diab,2128,4.5,no,no,-0.924848611,-0.43707293
35058,2021,GPC,Craig Laferriere,863,1.8,no,no,-0.410499929,-0.530529158
35059,2021,LPC,Peter Fonseca,22806,50,yes,yes,10.72198902,17.37965403
35059,2021,CPC,Grace Adamu,14722,32.3,no,no,-2.587377261,-1.440331167
35059,2021,NDP,Tom Takacs,4678,10.3,no,no,-7.56518922,-7.524965864
35059,2021,PPC,Joseph Westover,2933,6.4,no,no,0.975151389,1.46292707
35060,2021,LPC,Iqra Khalid,25866,51,yes,yes,11.72198902,18.37965403
35060,2021,CPC,James Nguyen,17088,33.7,no,no,-1.187377261,-0.040331167
35060,2021,NDP,Kaukab Usman,5178,10.2,no,no,-7.66518922,-7.624965864
35060,2021,PPC,Michael Bayer,1711,3.4,no,no,-2.024848611,-1.53707293
35060,2021,GPC,Ewan DeSilva,829,1.6,no,no,-0.610499929,-0.730529158
35061,2021,LPC,Sven Spengemann,25284,44.9,yes,yes,5.621989019,12.27965403
35061,2021,CPC,Michael Ras,21761,38.7,no,no,3.812622739,4.959668833
35061,2021,NDP,Sarah Walji,5488,9.8,no,no,-8.06518922,-8.024965864
35061,2021,PPC,Vahid Seyfaie,2367,4.2,no,no,-1.224848611,-0.73707293
35061,2021,GPC,Elizabeth Robertson,1265,2.2,no,no,-0.010499929,-0.130529158
35062,2021,LPC,Iqwinder Gaheer,21766,52.8,yes,no,13.52198902,20.17965403
35062,2021,CPC,Clyde Roach,12625,30.6,no,no,-4.287377261,-3.140331167
35062,2021,NDP,Waseem Ahmed,5771,14,no,no,-3.86518922,-3.824965864
35062,2021,GPC,Mark Davidson,811,2,no,no,-0.210499929,-0.330529158
35063,2021,LPC,Rechie Valdez,23698,47.3,yes,no,8.021989019,14.67965403
35063,2021,CPC,Jasveen Rattan,17131,34.2,no,no,-0.687377261,0.459668833
35063,2021,NDP,Farina Hassan,6186,12.3,no,no,-5.56518922,-5.524965864
35063,2021,PPC,Gurdeep Wolosz,1851,3.7,no,no,-1.724848611,-1.23707293
35063,2021,GPC,Chris Hill,1048,2.1,no,no,-0.110499929,-0.230529158
35064,2021,LPC,Chandra Arya,29620,45.1,yes,yes,5.821989019,12.47965403
35064,2021,CPC,Matt Triemstra,22184,33.7,no,no,-1.187377261,-0.040331167
35064,2021,NDP,Sean Devine,10786,16.4,no,no,-1.46518922,-1.424965864
35064,2021,PPC,Jay Nera,1840,2.8,no,no,-2.624848611,-2.13707293
35064,2021,GPC,Gordon Kubanek,1318,2,no,no,-0.210499929,-0.330529158
35065,2021,LPC,Tony Van Bynen,24208,43.8,yes,yes,4.521989019,11.17965403
35065,2021,CPC,Harold Kim,21173,38.3,no,no,3.412622739,4.559668833
35065,2021,NDP,Yvonne Kelly,6338,11.5,no,no,-6.36518922,-6.324965864
35065,2021,PPC,Andre Gagnon,2296,4.2,no,no,-1.224848611,-0.73707293
35065,2021,GPC,Tim Flemming,1015,1.8,no,no,-0.410499929,-0.530529158
35066,2021,LPC,Vance Badawey,20576,35,yes,yes,-4.278010981,2.37965403
35066,2021,CPC,Graham Speck,18324,31.2,no,no,-3.687377261,-2.540331167
35066,2021,NDP,Melissa McGlashan,14086,24,no,no,6.13481078,6.175034136
35066,2021,PPC,Michael Kimmons,4670,7.9,no,no,2.475151389,2.96292707
35066,2021,GPC,Kurtis McCartney,1123,1.9,no,no,-0.310499929,-0.430529158
35067,2021,CPC,Tony Baldinelli,26810,37.9,yes,yes,3.012622739,4.159668833
35067,2021,LPC,Andrea Kaiser,23650,33.5,no,no,-5.778010981,0.87965403
35067,2021,NDP,Brian Barker,12871,18.2,no,no,0.33481078,0.375034136
35067,2021,PPC,Peter Taras,5948,8.4,no,no,2.975151389,3.46292707
35067,2021,GPC,Melanie Holm,1370,1.9,no,no,-0.310499929,-0.430529158
35068,2021,CPC,Dean Allison,25206,45.6,yes,yes,10.71262274,11.85966883
35068,2021,LPC,Ian Bingham,16815,30.4,no,no,-8.878010981,-2.22034597
35068,2021,NDP,Nameer Rahman,7064,12.8,no,no,-5.06518922,-5.024965864
35068,2021,PPC,Shaunalee Derkson,3933,7.1,no,no,1.675151389,2.16292707
35068,2021,GPC,Joanna Kocsis,1602,2.9,no,no,0.689500071,0.569470842
35069,2021,LPC,Marc G. Serré,17353,35.2,yes,yes,-4.078010981,2.57965403
35069,2021,CPC,Charles Humphrey,13425,27.2,no,no,-7.687377261,-6.540331167
35069,2021,NDP,Andréane Simone Chénier,13137,26.6,no,no,8.73481078,8.775034136
35069,2021,PPC,David Hobbs,4558,9.2,no,no,3.775151389,4.26292707
35069,2021,GPC,Craig Gravelle,848,1.7,no,no,-0.510499929,-0.630529158
35070,2021,LPC,Anthony Rota,18405,38.8,yes,yes,-0.478010981,6.17965403
35070,2021,CPC,Steven Trahan,15104,31.8,no,no,-3.087377261,-1.940331167
35070,2021,NDP,Scott Robertson,10493,22.1,no,no,4.23481078,4.275034136
35070,2021,PPC,Gregory J. Galante,3494,7.4,no,no,1.975151389,2.46292707
35071,2021,CPC,Philip Lawrence,31015,44.5,yes,yes,9.612622739,10.75966883
35071,2021,LPC,Alison Lester,23336,33.5,no,no,-5.778010981,0.87965403
35071,2021,NDP,Kim McArthur-Jackson,9809,14.1,no,no,-3.76518922,-3.724965864
35071,2021,PPC,Nathan Lang,3813,5.5,no,no,0.075151389,0.56292707
35071,2021,GPC,Christina Wilson,1764,2.5,no,no,0.289500071,0.169470842
35072,2021,LPC,Anita Anand,28137,46.1,yes,yes,6.821989019,13.47965403
35072,2021,CPC,Kerry Colborne,24430,40,no,no,5.112622739,6.259668833
35072,2021,NDP,Jerome Adamo,5373,8.8,no,no,-9.06518922,-9.024965864
35072,2021,PPC,JD Meaney,1970,3.2,no,no,-2.224848611,-1.73707293
35072,2021,GPC,Oriana Knox,1090,1.8,no,no,-0.410499929,-0.530529158
35073,2021,LPC,Pam Damoff,30910,46.8,yes,yes,7.521989019,14.17965403
35073,2021,CPC,Hanan Rizkalla,25091,38,no,no,3.112622739,4.259668833
35073,2021,NDP,Lenaee Dupuis,6574,10,no,no,-7.86518922,-7.824965864
35073,2021,PPC,Gilbert Jubinville,2429,3.7,no,no,-1.724848611,-1.23707293
35073,2021,GPC,Bruno Sousa,1019,1.5,no,no,-0.710499929,-0.830529158
35076,2021,LPC,Marie-France Lalonde,39101,51.9,yes,yes,12.62198902,19.27965403
35076,2021,CPC,Mary-Elsie Wolfe,21700,28.8,no,no,-6.087377261,-4.940331167
35076,2021,NDP,Jessica Joanis,10983,14.6,no,no,-3.26518922,-3.224965864
35076,2021,PPC,Spencer Oklobdzija,2046,2.7,no,no,-2.724848611,-2.23707293
35076,2021,GPC,Michael Hartnett,1233,1.6,no,no,-0.610499929,-0.730529158
35074,2021,CPC,Colin Carrie,22409,39.7,yes,yes,4.812622739,5.959668833
35074,2021,NDP,Shailene Panylo,16079,28.5,no,no,10.63481078,10.67503414
35074,2021,LPC,Afroza Hossain,13044,23.1,no,no,-16.17801098,-9.52034597
35074,2021,PPC,Darryl Mackie,4029,7.1,no,no,1.675151389,2.16292707
35074,2021,GPC,Sonny Mir,864,1.5,no,no,-0.710499929,-0.830529158
